Language	Trimming	ID	Count
ROBINSONAP	gap	ID_345	1
ROBINSONAP	gap	ID_346	2
ROBINSONAP	gap	ID_347	2
ROBINSONAP	gap	ID_348	1
ROBINSONAP	gap	ID_349	2
ROBINSONAP	gap	ID_350	1
ROBINSONAP	gap	ID_351	1
ROBINSONAP	gap	ID_352	1
ROBINSONAP	gap	ID_353	1
ROBINSONAP	gap	ID_354	1
ROBINSONAP	gap	ID_355	1
ROBINSONAP	gap	ID_356	1
ROBINSONAP	gap	ID_357	1
ROBINSONAP	gap	ID_358	1
ROBINSONAP	gap	ID_359	1
ROBINSONAP	gap	ID_360	1
ROBINSONAP	gap	ID_361	1
ROBINSONAP	gap	ID_362	1
ROBINSONAP	gap	ID_363	1
ROBINSONAP	gap	ID_364	1
ROBINSONAP	gap	ID_365	1
ROBINSONAP	gap	ID_366	1
ROBINSONAP	gap	ID_367	1
ROBINSONAP	gap	ID_368	2
ROBINSONAP	gap	ID_369	1
ROBINSONAP	gap	ID_370	1
ROBINSONAP	gap	ID_371	1
ROBINSONAP	gap	ID_372	1
ROBINSONAP	gap	ID_373	1
ROBINSONAP	gap	ID_374	1
ROBINSONAP	gap	ID_375	1
ROBINSONAP	gap	ID_376	1
ROBINSONAP	gap	ID_377	1
ROBINSONAP	gap	ID_378	1
ROBINSONAP	gap	ID_379	1
ROBINSONAP	gap	ID_380	1
ROBINSONAP	gap	ID_381	1
ROBINSONAP	gap	ID_382	1
ROBINSONAP	gap	ID_383	1
ROBINSONAP	gap	ID_384	1
ROBINSONAP	gap	ID_385	1
ROBINSONAP	gap	ID_386	1
ROBINSONAP	gap	ID_387	1
ROBINSONAP	gap	ID_388	1
ROBINSONAP	gap	ID_389	1
ROBINSONAP	gap	ID_390	1
WALWORTHPOLYNESIAN	none	ID_1	177
WALWORTHPOLYNESIAN	none	ID_2	105
WALWORTHPOLYNESIAN	none	ID_3	86
WALWORTHPOLYNESIAN	none	ID_4	4
WALWORTHPOLYNESIAN	none	ID_5	3
WALWORTHPOLYNESIAN	none	ID_6	69
WALWORTHPOLYNESIAN	none	ID_7	2
WALWORTHPOLYNESIAN	none	ID_8	3
WALWORTHPOLYNESIAN	none	ID_9	2
WALWORTHPOLYNESIAN	none	ID_10	2
WALWORTHPOLYNESIAN	none	ID_11	54
WALWORTHPOLYNESIAN	none	ID_12	5
WALWORTHPOLYNESIAN	none	ID_13	2
WALWORTHPOLYNESIAN	none	ID_14	2
WALWORTHPOLYNESIAN	none	ID_15	3
WALWORTHPOLYNESIAN	none	ID_16	68
WALWORTHPOLYNESIAN	none	ID_17	2
WALWORTHPOLYNESIAN	none	ID_18	2
WALWORTHPOLYNESIAN	none	ID_19	5
WALWORTHPOLYNESIAN	none	ID_20	2
WALWORTHPOLYNESIAN	none	ID_21	2
WALWORTHPOLYNESIAN	none	ID_22	2
WALWORTHPOLYNESIAN	none	ID_23	2
WALWORTHPOLYNESIAN	none	ID_24	2
WALWORTHPOLYNESIAN	none	ID_25	2
WALWORTHPOLYNESIAN	none	ID_26	2
WALWORTHPOLYNESIAN	none	ID_27	2
WALWORTHPOLYNESIAN	none	ID_28	50
WALWORTHPOLYNESIAN	none	ID_29	4
WALWORTHPOLYNESIAN	none	ID_30	2
WALWORTHPOLYNESIAN	none	ID_31	5
WALWORTHPOLYNESIAN	none	ID_32	34
WALWORTHPOLYNESIAN	none	ID_33	2
WALWORTHPOLYNESIAN	none	ID_34	2
WALWORTHPOLYNESIAN	none	ID_35	3
WALWORTHPOLYNESIAN	none	ID_36	2
WALWORTHPOLYNESIAN	none	ID_37	2
WALWORTHPOLYNESIAN	none	ID_38	2
WALWORTHPOLYNESIAN	none	ID_39	2
WALWORTHPOLYNESIAN	none	ID_40	3
WALWORTHPOLYNESIAN	none	ID_41	54
WALWORTHPOLYNESIAN	none	ID_42	2
WALWORTHPOLYNESIAN	none	ID_43	2
WALWORTHPOLYNESIAN	none	ID_44	2
WALWORTHPOLYNESIAN	none	ID_45	8
WALWORTHPOLYNESIAN	none	ID_46	4
WALWORTHPOLYNESIAN	none	ID_47	2
WALWORTHPOLYNESIAN	none	ID_48	4
WALWORTHPOLYNESIAN	none	ID_49	2
WALWORTHPOLYNESIAN	none	ID_50	2
WALWORTHPOLYNESIAN	none	ID_51	2
WALWORTHPOLYNESIAN	none	ID_52	2
WALWORTHPOLYNESIAN	none	ID_53	3
WALWORTHPOLYNESIAN	none	ID_54	2
WALWORTHPOLYNESIAN	none	ID_55	6
WALWORTHPOLYNESIAN	none	ID_56	6
WALWORTHPOLYNESIAN	none	ID_57	2
WALWORTHPOLYNESIAN	none	ID_58	2
WALWORTHPOLYNESIAN	none	ID_59	6
WALWORTHPOLYNESIAN	none	ID_60	5
WALWORTHPOLYNESIAN	none	ID_61	2
WALWORTHPOLYNESIAN	none	ID_62	2
WALWORTHPOLYNESIAN	none	ID_63	2
WALWORTHPOLYNESIAN	none	ID_64	2
WALWORTHPOLYNESIAN	none	ID_65	2
WALWORTHPOLYNESIAN	none	ID_66	2
WALWORTHPOLYNESIAN	none	ID_67	2
WALWORTHPOLYNESIAN	none	ID_68	2
WALWORTHPOLYNESIAN	none	ID_69	2
WALWORTHPOLYNESIAN	none	ID_70	2
WALWORTHPOLYNESIAN	none	ID_71	2
WALWORTHPOLYNESIAN	none	ID_72	4
WALWORTHPOLYNESIAN	none	ID_73	2
WALWORTHPOLYNESIAN	none	ID_74	2
WALWORTHPOLYNESIAN	none	ID_75	2
WALWORTHPOLYNESIAN	none	ID_76	2
WALWORTHPOLYNESIAN	none	ID_77	2
WALWORTHPOLYNESIAN	none	ID_78	2
WALWORTHPOLYNESIAN	none	ID_79	2
WALWORTHPOLYNESIAN	none	ID_80	3
WALWORTHPOLYNESIAN	none	ID_81	2
WALWORTHPOLYNESIAN	none	ID_82	2
WALWORTHPOLYNESIAN	none	ID_83	3
WALWORTHPOLYNESIAN	none	ID_84	3
WALWORTHPOLYNESIAN	none	ID_85	2
WALWORTHPOLYNESIAN	none	ID_86	7
WALWORTHPOLYNESIAN	none	ID_87	2
WALWORTHPOLYNESIAN	none	ID_88	2
WALWORTHPOLYNESIAN	none	ID_89	2
WALWORTHPOLYNESIAN	none	ID_90	2
WALWORTHPOLYNESIAN	none	ID_91	2
WALWORTHPOLYNESIAN	none	ID_92	2
WALWORTHPOLYNESIAN	none	ID_93	2
WALWORTHPOLYNESIAN	none	ID_94	2
WALWORTHPOLYNESIAN	none	ID_95	2
WALWORTHPOLYNESIAN	none	ID_96	2
WALWORTHPOLYNESIAN	none	ID_97	2
WALWORTHPOLYNESIAN	none	ID_98	2
WALWORTHPOLYNESIAN	none	ID_99	2
WALWORTHPOLYNESIAN	none	ID_100	4
WALWORTHPOLYNESIAN	none	ID_101	2
WALWORTHPOLYNESIAN	none	ID_102	2
WALWORTHPOLYNESIAN	none	ID_103	3
WALWORTHPOLYNESIAN	none	ID_104	3
WALWORTHPOLYNESIAN	none	ID_105	3
WALWORTHPOLYNESIAN	none	ID_106	13
WALWORTHPOLYNESIAN	none	ID_107	2
WALWORTHPOLYNESIAN	none	ID_108	2
WALWORTHPOLYNESIAN	none	ID_109	35
WALWORTHPOLYNESIAN	none	ID_110	17
WALWORTHPOLYNESIAN	none	ID_111	6
WALWORTHPOLYNESIAN	none	ID_112	2
WALWORTHPOLYNESIAN	none	ID_113	8
WALWORTHPOLYNESIAN	none	ID_114	2
WALWORTHPOLYNESIAN	none	ID_115	2
WALWORTHPOLYNESIAN	none	ID_116	2
WALWORTHPOLYNESIAN	none	ID_117	10
WALWORTHPOLYNESIAN	none	ID_118	2
WALWORTHPOLYNESIAN	none	ID_119	2
WALWORTHPOLYNESIAN	none	ID_120	2
WALWORTHPOLYNESIAN	none	ID_121	11
WALWORTHPOLYNESIAN	none	ID_122	2
WALWORTHPOLYNESIAN	none	ID_123	3
WALWORTHPOLYNESIAN	none	ID_124	2
WALWORTHPOLYNESIAN	none	ID_125	11
WALWORTHPOLYNESIAN	none	ID_126	3
WALWORTHPOLYNESIAN	none	ID_127	2
WALWORTHPOLYNESIAN	none	ID_128	2
WALWORTHPOLYNESIAN	none	ID_129	2
WALWORTHPOLYNESIAN	none	ID_130	3
WALWORTHPOLYNESIAN	none	ID_131	2
WALWORTHPOLYNESIAN	none	ID_132	2
WALWORTHPOLYNESIAN	none	ID_133	2
WALWORTHPOLYNESIAN	none	ID_134	2
WALWORTHPOLYNESIAN	none	ID_135	2
WALWORTHPOLYNESIAN	none	ID_136	2
WALWORTHPOLYNESIAN	none	ID_137	2
WALWORTHPOLYNESIAN	none	ID_138	2
WALWORTHPOLYNESIAN	none	ID_139	6
WALWORTHPOLYNESIAN	none	ID_140	4
WALWORTHPOLYNESIAN	none	ID_141	2
WALWORTHPOLYNESIAN	none	ID_142	2
WALWORTHPOLYNESIAN	none	ID_143	2
WALWORTHPOLYNESIAN	none	ID_144	11
WALWORTHPOLYNESIAN	none	ID_145	2
WALWORTHPOLYNESIAN	none	ID_146	2
WALWORTHPOLYNESIAN	none	ID_147	3
WALWORTHPOLYNESIAN	none	ID_148	3
WALWORTHPOLYNESIAN	none	ID_149	2
WALWORTHPOLYNESIAN	none	ID_150	3
WALWORTHPOLYNESIAN	none	ID_151	2
WALWORTHPOLYNESIAN	none	ID_152	2
WALWORTHPOLYNESIAN	none	ID_153	3
WALWORTHPOLYNESIAN	none	ID_154	3
WALWORTHPOLYNESIAN	none	ID_155	2
WALWORTHPOLYNESIAN	none	ID_156	3
WALWORTHPOLYNESIAN	none	ID_157	2
WALWORTHPOLYNESIAN	none	ID_158	4
WALWORTHPOLYNESIAN	none	ID_159	3
WALWORTHPOLYNESIAN	none	ID_160	2
WALWORTHPOLYNESIAN	none	ID_161	3
WALWORTHPOLYNESIAN	none	ID_162	3
WALWORTHPOLYNESIAN	none	ID_163	2
WALWORTHPOLYNESIAN	none	ID_164	2
WALWORTHPOLYNESIAN	none	ID_165	2
WALWORTHPOLYNESIAN	none	ID_166	2
WALWORTHPOLYNESIAN	none	ID_167	3
WALWORTHPOLYNESIAN	none	ID_168	3
WALWORTHPOLYNESIAN	none	ID_169	2
WALWORTHPOLYNESIAN	none	ID_170	2
WALWORTHPOLYNESIAN	none	ID_171	2
WALWORTHPOLYNESIAN	none	ID_172	2
WALWORTHPOLYNESIAN	none	ID_173	5
WALWORTHPOLYNESIAN	none	ID_174	3
WALWORTHPOLYNESIAN	none	ID_175	2
WALWORTHPOLYNESIAN	none	ID_176	2
WALWORTHPOLYNESIAN	none	ID_177	2
WALWORTHPOLYNESIAN	none	ID_178	2
WALWORTHPOLYNESIAN	none	ID_179	5
WALWORTHPOLYNESIAN	none	ID_180	2
WALWORTHPOLYNESIAN	none	ID_181	3
WALWORTHPOLYNESIAN	none	ID_182	2
WALWORTHPOLYNESIAN	none	ID_183	2
WALWORTHPOLYNESIAN	none	ID_184	2
WALWORTHPOLYNESIAN	none	ID_185	2
WALWORTHPOLYNESIAN	none	ID_186	3
WALWORTHPOLYNESIAN	none	ID_187	34
WALWORTHPOLYNESIAN	none	ID_188	3
WALWORTHPOLYNESIAN	none	ID_189	3
WALWORTHPOLYNESIAN	none	ID_190	2
WALWORTHPOLYNESIAN	none	ID_191	5
WALWORTHPOLYNESIAN	none	ID_192	3
WALWORTHPOLYNESIAN	none	ID_193	3
WALWORTHPOLYNESIAN	none	ID_194	2
WALWORTHPOLYNESIAN	none	ID_195	4
WALWORTHPOLYNESIAN	none	ID_196	3
WALWORTHPOLYNESIAN	none	ID_197	2
WALWORTHPOLYNESIAN	none	ID_198	2
WALWORTHPOLYNESIAN	none	ID_199	3
WALWORTHPOLYNESIAN	none	ID_200	2
WALWORTHPOLYNESIAN	none	ID_201	2
WALWORTHPOLYNESIAN	none	ID_202	2
WALWORTHPOLYNESIAN	none	ID_203	2
WALWORTHPOLYNESIAN	none	ID_204	2
WALWORTHPOLYNESIAN	none	ID_205	2
WALWORTHPOLYNESIAN	none	ID_206	4
WALWORTHPOLYNESIAN	none	ID_207	6
WALWORTHPOLYNESIAN	none	ID_208	2
WALWORTHPOLYNESIAN	none	ID_209	2
WALWORTHPOLYNESIAN	none	ID_210	2
WALWORTHPOLYNESIAN	none	ID_211	2
WALWORTHPOLYNESIAN	none	ID_212	3
WALWORTHPOLYNESIAN	none	ID_213	9
WALWORTHPOLYNESIAN	none	ID_214	4
WALWORTHPOLYNESIAN	none	ID_215	4
WALWORTHPOLYNESIAN	none	ID_216	4
WALWORTHPOLYNESIAN	none	ID_217	2
WALWORTHPOLYNESIAN	none	ID_218	2
WALWORTHPOLYNESIAN	none	ID_219	2
WALWORTHPOLYNESIAN	none	ID_220	6
WALWORTHPOLYNESIAN	none	ID_221	3
WALWORTHPOLYNESIAN	none	ID_222	2
WALWORTHPOLYNESIAN	none	ID_223	2
WALWORTHPOLYNESIAN	none	ID_224	2
WALWORTHPOLYNESIAN	none	ID_225	2
WALWORTHPOLYNESIAN	none	ID_226	5
WALWORTHPOLYNESIAN	none	ID_227	2
WALWORTHPOLYNESIAN	none	ID_228	2
WALWORTHPOLYNESIAN	none	ID_229	4
WALWORTHPOLYNESIAN	none	ID_230	2
WALWORTHPOLYNESIAN	none	ID_231	4
WALWORTHPOLYNESIAN	none	ID_232	3
WALWORTHPOLYNESIAN	none	ID_233	3
WALWORTHPOLYNESIAN	none	ID_234	3
WALWORTHPOLYNESIAN	none	ID_235	2
WALWORTHPOLYNESIAN	none	ID_236	2
WALWORTHPOLYNESIAN	none	ID_237	2
WALWORTHPOLYNESIAN	none	ID_238	2
WALWORTHPOLYNESIAN	none	ID_239	2
WALWORTHPOLYNESIAN	none	ID_240	4
WALWORTHPOLYNESIAN	none	ID_241	3
WALWORTHPOLYNESIAN	none	ID_242	2
WALWORTHPOLYNESIAN	none	ID_243	2
WALWORTHPOLYNESIAN	none	ID_244	2
WALWORTHPOLYNESIAN	none	ID_245	2
WALWORTHPOLYNESIAN	none	ID_246	6
WALWORTHPOLYNESIAN	none	ID_247	4
WALWORTHPOLYNESIAN	none	ID_248	2
WALWORTHPOLYNESIAN	none	ID_249	2
WALWORTHPOLYNESIAN	none	ID_250	6
WALWORTHPOLYNESIAN	none	ID_251	3
WALWORTHPOLYNESIAN	none	ID_252	5
WALWORTHPOLYNESIAN	none	ID_253	2
WALWORTHPOLYNESIAN	none	ID_254	3
WALWORTHPOLYNESIAN	none	ID_255	2
WALWORTHPOLYNESIAN	none	ID_256	3
WALWORTHPOLYNESIAN	none	ID_257	3
WALWORTHPOLYNESIAN	none	ID_258	3
WALWORTHPOLYNESIAN	none	ID_259	6
WALWORTHPOLYNESIAN	none	ID_260	2
WALWORTHPOLYNESIAN	none	ID_261	3
WALWORTHPOLYNESIAN	none	ID_262	2
WALWORTHPOLYNESIAN	none	ID_263	3
WALWORTHPOLYNESIAN	none	ID_264	2
WALWORTHPOLYNESIAN	none	ID_265	7
WALWORTHPOLYNESIAN	none	ID_266	2
WALWORTHPOLYNESIAN	none	ID_267	4
WALWORTHPOLYNESIAN	none	ID_268	3
WALWORTHPOLYNESIAN	none	ID_269	2
WALWORTHPOLYNESIAN	none	ID_270	2
WALWORTHPOLYNESIAN	none	ID_271	3
WALWORTHPOLYNESIAN	none	ID_272	4
WALWORTHPOLYNESIAN	none	ID_273	3
WALWORTHPOLYNESIAN	none	ID_274	3
WALWORTHPOLYNESIAN	none	ID_275	3
WALWORTHPOLYNESIAN	none	ID_276	2
WALWORTHPOLYNESIAN	none	ID_277	3
WALWORTHPOLYNESIAN	none	ID_278	3
WALWORTHPOLYNESIAN	none	ID_279	4
WALWORTHPOLYNESIAN	none	ID_280	2
WALWORTHPOLYNESIAN	none	ID_281	2
WALWORTHPOLYNESIAN	none	ID_282	2
WALWORTHPOLYNESIAN	none	ID_283	2
WALWORTHPOLYNESIAN	none	ID_284	2
WALWORTHPOLYNESIAN	none	ID_285	3
WALWORTHPOLYNESIAN	none	ID_286	2
WALWORTHPOLYNESIAN	none	ID_287	3
WALWORTHPOLYNESIAN	none	ID_288	2
WALWORTHPOLYNESIAN	none	ID_289	2
WALWORTHPOLYNESIAN	none	ID_290	3
WALWORTHPOLYNESIAN	none	ID_291	3
WALWORTHPOLYNESIAN	none	ID_292	2
WALWORTHPOLYNESIAN	none	ID_293	2
WALWORTHPOLYNESIAN	none	ID_294	2
WALWORTHPOLYNESIAN	none	ID_295	3
WALWORTHPOLYNESIAN	none	ID_296	6
WALWORTHPOLYNESIAN	none	ID_297	2
WALWORTHPOLYNESIAN	none	ID_298	2
WALWORTHPOLYNESIAN	none	ID_299	9
WALWORTHPOLYNESIAN	none	ID_300	4
WALWORTHPOLYNESIAN	none	ID_301	3
WALWORTHPOLYNESIAN	none	ID_302	4
WALWORTHPOLYNESIAN	none	ID_303	3
WALWORTHPOLYNESIAN	none	ID_304	2
WALWORTHPOLYNESIAN	none	ID_305	2
WALWORTHPOLYNESIAN	none	ID_306	3
WALWORTHPOLYNESIAN	none	ID_307	3
WALWORTHPOLYNESIAN	none	ID_308	2
WALWORTHPOLYNESIAN	none	ID_309	2
WALWORTHPOLYNESIAN	none	ID_310	2
WALWORTHPOLYNESIAN	none	ID_311	2
WALWORTHPOLYNESIAN	none	ID_312	2
WALWORTHPOLYNESIAN	none	ID_313	2
WALWORTHPOLYNESIAN	none	ID_314	2
WALWORTHPOLYNESIAN	none	ID_315	2
WALWORTHPOLYNESIAN	none	ID_316	2
WALWORTHPOLYNESIAN	none	ID_317	4
WALWORTHPOLYNESIAN	none	ID_318	3
WALWORTHPOLYNESIAN	none	ID_319	4
WALWORTHPOLYNESIAN	none	ID_320	5
WALWORTHPOLYNESIAN	none	ID_321	6
WALWORTHPOLYNESIAN	none	ID_322	6
WALWORTHPOLYNESIAN	none	ID_323	4
WALWORTHPOLYNESIAN	none	ID_324	3
WALWORTHPOLYNESIAN	none	ID_325	3
WALWORTHPOLYNESIAN	none	ID_326	2
WALWORTHPOLYNESIAN	none	ID_327	4
WALWORTHPOLYNESIAN	none	ID_328	5
WALWORTHPOLYNESIAN	none	ID_329	2
WALWORTHPOLYNESIAN	none	ID_330	2
WALWORTHPOLYNESIAN	none	ID_331	2
WALWORTHPOLYNESIAN	none	ID_332	3
WALWORTHPOLYNESIAN	none	ID_333	3
WALWORTHPOLYNESIAN	none	ID_334	3
WALWORTHPOLYNESIAN	none	ID_335	6
WALWORTHPOLYNESIAN	none	ID_336	3
WALWORTHPOLYNESIAN	none	ID_337	2
WALWORTHPOLYNESIAN	none	ID_338	6
WALWORTHPOLYNESIAN	none	ID_339	3
WALWORTHPOLYNESIAN	none	ID_340	3
WALWORTHPOLYNESIAN	none	ID_341	3
WALWORTHPOLYNESIAN	none	ID_342	4
WALWORTHPOLYNESIAN	none	ID_343	3
WALWORTHPOLYNESIAN	none	ID_344	4
WALWORTHPOLYNESIAN	none	ID_345	3
WALWORTHPOLYNESIAN	none	ID_346	3
WALWORTHPOLYNESIAN	none	ID_347	2
WALWORTHPOLYNESIAN	none	ID_348	4
WALWORTHPOLYNESIAN	none	ID_349	3
WALWORTHPOLYNESIAN	none	ID_350	3
WALWORTHPOLYNESIAN	none	ID_351	2
WALWORTHPOLYNESIAN	none	ID_352	2
WALWORTHPOLYNESIAN	none	ID_353	2
WALWORTHPOLYNESIAN	none	ID_354	16
WALWORTHPOLYNESIAN	none	ID_355	3
WALWORTHPOLYNESIAN	none	ID_356	3
WALWORTHPOLYNESIAN	none	ID_357	3
WALWORTHPOLYNESIAN	none	ID_358	3
WALWORTHPOLYNESIAN	none	ID_359	3
WALWORTHPOLYNESIAN	none	ID_360	3
WALWORTHPOLYNESIAN	none	ID_361	4
WALWORTHPOLYNESIAN	none	ID_362	3
WALWORTHPOLYNESIAN	none	ID_363	3
WALWORTHPOLYNESIAN	none	ID_364	3
WALWORTHPOLYNESIAN	none	ID_365	3
WALWORTHPOLYNESIAN	none	ID_366	3
WALWORTHPOLYNESIAN	none	ID_367	5
WALWORTHPOLYNESIAN	none	ID_368	6
WALWORTHPOLYNESIAN	none	ID_369	2
WALWORTHPOLYNESIAN	none	ID_370	2
WALWORTHPOLYNESIAN	none	ID_371	3
WALWORTHPOLYNESIAN	none	ID_372	2
WALWORTHPOLYNESIAN	none	ID_373	2
WALWORTHPOLYNESIAN	none	ID_374	5
WALWORTHPOLYNESIAN	none	ID_375	5
WALWORTHPOLYNESIAN	none	ID_376	4
WALWORTHPOLYNESIAN	none	ID_377	3
WALWORTHPOLYNESIAN	none	ID_378	4
WALWORTHPOLYNESIAN	none	ID_379	9
WALWORTHPOLYNESIAN	none	ID_380	4
WALWORTHPOLYNESIAN	none	ID_381	5
WALWORTHPOLYNESIAN	none	ID_382	5
WALWORTHPOLYNESIAN	none	ID_383	4
WALWORTHPOLYNESIAN	none	ID_384	4
WALWORTHPOLYNESIAN	none	ID_385	5
WALWORTHPOLYNESIAN	none	ID_386	4
WALWORTHPOLYNESIAN	none	ID_387	6
WALWORTHPOLYNESIAN	none	ID_388	3
WALWORTHPOLYNESIAN	none	ID_389	2
WALWORTHPOLYNESIAN	none	ID_390	3
WALWORTHPOLYNESIAN	none	ID_391	5
WALWORTHPOLYNESIAN	none	ID_392	3
WALWORTHPOLYNESIAN	none	ID_393	7
WALWORTHPOLYNESIAN	none	ID_394	3
WALWORTHPOLYNESIAN	none	ID_395	6
WALWORTHPOLYNESIAN	none	ID_396	5
WALWORTHPOLYNESIAN	none	ID_397	3
WALWORTHPOLYNESIAN	none	ID_398	3
WALWORTHPOLYNESIAN	none	ID_399	4
WALWORTHPOLYNESIAN	none	ID_400	4
WALWORTHPOLYNESIAN	none	ID_401	1
WALWORTHPOLYNESIAN	none	ID_402	1
WALWORTHPOLYNESIAN	none	ID_403	1
WALWORTHPOLYNESIAN	none	ID_404	1
WALWORTHPOLYNESIAN	none	ID_405	1
WALWORTHPOLYNESIAN	none	ID_406	1
WALWORTHPOLYNESIAN	none	ID_407	1
WALWORTHPOLYNESIAN	none	ID_408	1
WALWORTHPOLYNESIAN	none	ID_409	1
WALWORTHPOLYNESIAN	none	ID_410	1
WALWORTHPOLYNESIAN	none	ID_411	1
WALWORTHPOLYNESIAN	none	ID_412	1
WALWORTHPOLYNESIAN	none	ID_413	1
WALWORTHPOLYNESIAN	none	ID_414	1
WALWORTHPOLYNESIAN	none	ID_415	1
WALWORTHPOLYNESIAN	none	ID_416	1
WALWORTHPOLYNESIAN	none	ID_417	1
WALWORTHPOLYNESIAN	none	ID_418	1
WALWORTHPOLYNESIAN	none	ID_419	1
WALWORTHPOLYNESIAN	none	ID_420	1
WALWORTHPOLYNESIAN	none	ID_421	1
WALWORTHPOLYNESIAN	none	ID_422	1
WALWORTHPOLYNESIAN	none	ID_423	1
WALWORTHPOLYNESIAN	none	ID_424	1
WALWORTHPOLYNESIAN	none	ID_425	1
WALWORTHPOLYNESIAN	none	ID_426	1
WALWORTHPOLYNESIAN	none	ID_427	1
WALWORTHPOLYNESIAN	none	ID_428	1
WALWORTHPOLYNESIAN	none	ID_429	1
WALWORTHPOLYNESIAN	none	ID_430	1
WALWORTHPOLYNESIAN	none	ID_431	1
WALWORTHPOLYNESIAN	none	ID_432	1
WALWORTHPOLYNESIAN	none	ID_433	1
WALWORTHPOLYNESIAN	none	ID_434	1
WALWORTHPOLYNESIAN	none	ID_435	1
WALWORTHPOLYNESIAN	none	ID_436	1
WALWORTHPOLYNESIAN	none	ID_437	1
WALWORTHPOLYNESIAN	none	ID_438	1
WALWORTHPOLYNESIAN	none	ID_439	1
WALWORTHPOLYNESIAN	none	ID_440	1
WALWORTHPOLYNESIAN	none	ID_441	1
WALWORTHPOLYNESIAN	none	ID_442	1
WALWORTHPOLYNESIAN	none	ID_443	1
WALWORTHPOLYNESIAN	none	ID_444	1
WALWORTHPOLYNESIAN	none	ID_445	1
WALWORTHPOLYNESIAN	none	ID_446	1
WALWORTHPOLYNESIAN	none	ID_447	1
WALWORTHPOLYNESIAN	none	ID_448	1
WALWORTHPOLYNESIAN	none	ID_449	1
WALWORTHPOLYNESIAN	none	ID_450	1
WALWORTHPOLYNESIAN	none	ID_451	1
WALWORTHPOLYNESIAN	none	ID_452	1
WALWORTHPOLYNESIAN	none	ID_453	1
WALWORTHPOLYNESIAN	none	ID_454	1
WALWORTHPOLYNESIAN	none	ID_455	1
WALWORTHPOLYNESIAN	none	ID_456	1
WALWORTHPOLYNESIAN	none	ID_457	1
WALWORTHPOLYNESIAN	none	ID_458	1
WALWORTHPOLYNESIAN	none	ID_459	1
WALWORTHPOLYNESIAN	none	ID_460	1
WALWORTHPOLYNESIAN	none	ID_461	1
WALWORTHPOLYNESIAN	none	ID_462	1
WALWORTHPOLYNESIAN	none	ID_463	1
WALWORTHPOLYNESIAN	none	ID_464	1
WALWORTHPOLYNESIAN	none	ID_465	1
WALWORTHPOLYNESIAN	none	ID_466	1
WALWORTHPOLYNESIAN	none	ID_467	1
WALWORTHPOLYNESIAN	none	ID_468	1
WALWORTHPOLYNESIAN	none	ID_469	1
WALWORTHPOLYNESIAN	none	ID_470	1
WALWORTHPOLYNESIAN	none	ID_471	1
WALWORTHPOLYNESIAN	none	ID_472	1
WALWORTHPOLYNESIAN	none	ID_473	1
WALWORTHPOLYNESIAN	none	ID_474	1
WALWORTHPOLYNESIAN	none	ID_475	1
WALWORTHPOLYNESIAN	none	ID_476	1
WALWORTHPOLYNESIAN	none	ID_477	1
WALWORTHPOLYNESIAN	none	ID_478	1
WALWORTHPOLYNESIAN	none	ID_479	1
WALWORTHPOLYNESIAN	none	ID_480	1
WALWORTHPOLYNESIAN	none	ID_481	1
WALWORTHPOLYNESIAN	none	ID_482	1
WALWORTHPOLYNESIAN	none	ID_483	1
WALWORTHPOLYNESIAN	none	ID_484	1
WALWORTHPOLYNESIAN	none	ID_485	1
WALWORTHPOLYNESIAN	none	ID_486	1
WALWORTHPOLYNESIAN	none	ID_487	1
WALWORTHPOLYNESIAN	none	ID_488	1
WALWORTHPOLYNESIAN	none	ID_489	1
WALWORTHPOLYNESIAN	none	ID_490	1
WALWORTHPOLYNESIAN	none	ID_491	1
WALWORTHPOLYNESIAN	none	ID_492	1
WALWORTHPOLYNESIAN	none	ID_493	1
WALWORTHPOLYNESIAN	none	ID_494	1
WALWORTHPOLYNESIAN	none	ID_495	1
WALWORTHPOLYNESIAN	none	ID_496	1
WALWORTHPOLYNESIAN	none	ID_497	1
WALWORTHPOLYNESIAN	none	ID_498	1
WALWORTHPOLYNESIAN	none	ID_499	1
WALWORTHPOLYNESIAN	none	ID_500	1
WALWORTHPOLYNESIAN	none	ID_501	1
WALWORTHPOLYNESIAN	none	ID_502	1
WALWORTHPOLYNESIAN	none	ID_503	1
WALWORTHPOLYNESIAN	none	ID_504	1
WALWORTHPOLYNESIAN	none	ID_505	1
WALWORTHPOLYNESIAN	none	ID_506	1
WALWORTHPOLYNESIAN	none	ID_507	1
WALWORTHPOLYNESIAN	none	ID_508	1
WALWORTHPOLYNESIAN	none	ID_509	1
WALWORTHPOLYNESIAN	none	ID_510	1
WALWORTHPOLYNESIAN	none	ID_511	1
WALWORTHPOLYNESIAN	none	ID_512	1
WALWORTHPOLYNESIAN	none	ID_513	1
WALWORTHPOLYNESIAN	none	ID_514	1
WALWORTHPOLYNESIAN	none	ID_515	1
WALWORTHPOLYNESIAN	none	ID_516	1
WALWORTHPOLYNESIAN	none	ID_517	1
WALWORTHPOLYNESIAN	none	ID_518	1
WALWORTHPOLYNESIAN	none	ID_519	1
WALWORTHPOLYNESIAN	none	ID_520	1
WALWORTHPOLYNESIAN	none	ID_521	1
WALWORTHPOLYNESIAN	none	ID_522	1
WALWORTHPOLYNESIAN	none	ID_523	1
WALWORTHPOLYNESIAN	none	ID_524	1
